question_id,sample_index,run_label,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,embedding_model,chunk_strategy,chunk_size_tokens,chunk_overlap_tokens,reranker_enabled,index_base,error_bucket
G001_01,0,,Softphone Kennwort aendern,llama3:8b,bm25,1.0,1.0,1.0,1,0.5714,,3.7878,415,31,1,20,20,0,0,0.0,0.0,0.789474,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G002_01,1,,Softphone Anmeldedaten speichern aktivieren,llama3:8b,bm25,1.0,1.0,1.0,1,1.0,,3.9599,422,30,0,20,20,0,0,0.0,0.0,0.884211,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
G003_01,2,,Softphone Erstanmeldung mit DLS PIN,llama3:8b,bm25,1.0,1.0,1.0,1,0.8571,,4.03,423,38,1,20,20,0,0,0.0,0.0,0.715789,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G004_01,3,,Softphone vollstaendig beenden,llama3:8b,bm25,1.0,0.8855,1.0,1,0.8571,,3.8523,333,34,0,20,20,0,0,0.0,0.0,0.926316,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
G005_01,4,,Softphone Fusion Leiste Funktionen,llama3:8b,bm25,1.0,0.6979,0.5,2,0.8571,,3.9505,407,32,1,20,20,0,0,0.0,0.0,0.831579,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G006_01,5,,Softphone praefiertes Endgeraet wechseln,llama3:8b,bm25,1.0,0.648,0.5,2,0.8571,,4.0324,413,31,0,20,20,0,0,0.0,0.0,0.863158,0,0,1,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
G007_01,6,,Softphone One Number Service konfigurieren,llama3:8b,bm25,1.0,0.9747,1.0,1,0.4,,3.9679,375,36,1,20,20,0,0,0.0,0.0,0.621053,1,0,0,1,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G008_01,7,,Softphone Rufnummernanzeige steuern (CLIR),llama3:8b,bm25,0.5,0.1934,0.125,8,0.6667,,3.8757,326,33,1,20,20,0,0,0.0,0.0,0.852632,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G009_01,8,,Softphone Rufnummer fuer CLIR deaktivieren,llama3:8b,bm25,1.0,0.7597,1.0,1,0.6667,,4.0322,414,34,1,20,20,0,0,0.0,0.0,0.863158,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G010_01,9,,Softphone Rufnummernanzeige fuer Kontakte anpassen,llama3:8b,bm25,1.0,0.6797,0.5,2,0.6667,,4.0101,400,32,0,20,20,0,0,0.0,0.0,0.915789,0,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
G011_01,10,,Softphone Konferenz planen,llama3:8b,bm25,1.0,0.3869,0.2,5,0.8571,,3.9812,417,35,1,20,20,0,0,0.0,0.0,0.947368,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G012_01,11,,HP Drucker Papierstau beheben,llama3:8b,bm25,1.0,1.0,1.0,1,1.0,,3.9997,415,30,1,20,20,0,0,0.0,0.0,0.831579,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G013_01,12,,HP Drucker Duplexmodul verwenden,llama3:8b,bm25,0.6667,0.4776,0.5,2,0.8571,,3.9646,392,35,0,20,20,0,0,0.0,0.0,0.873684,0,0,1,3,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
G014_01,13,,HP Drucker Patronen reinigen,llama3:8b,bm25,1.0,0.8711,1.0,1,0.6667,,3.9984,418,30,0,20,20,0,0,0.0,0.0,0.831579,0,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
