question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G001,Softphone Kennwort aendern,llama3:8b,hybrid,1.0,1.0,1.0,1,0.75,,4.0696,403,36,1,10,10,10,10,0.0,0.0,0.644444,1,0,0,2,C
G002,Softphone Anmeldedaten speichern aktivieren,llama3:8b,hybrid,1.0,1.0,1.0,1,1.0,,3.949,378,31,1,10,10,10,10,0.0,0.0,0.422222,1,0,0,2,C
G003,Softphone Erstanmeldung mit DLS PIN,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,4.0171,412,38,1,10,10,9,9,0.0,0.0,0.733333,1,0,0,2,C
G004,Softphone vollstaendig beenden,llama3:8b,hybrid,0.6667,0.7654,1.0,1,0.8571,,3.9206,333,34,1,10,10,10,10,0.0,0.0,0.555556,1,0,0,2,C
G005,Softphone Fusion Leiste Funktionen,llama3:8b,hybrid,1.0,0.9469,1.0,1,0.6667,,4.0515,438,35,1,10,10,10,10,0.0,0.0,0.644444,1,0,0,1,C
G006,Softphone praefiertes Endgeraet wechseln,llama3:8b,hybrid,0.6667,0.7039,1.0,1,1.0,,3.9503,374,31,1,10,10,10,10,0.0,0.0,0.733333,1,0,1,2,C
G007,Softphone One Number Service konfigurieren,llama3:8b,hybrid,1.0,0.9416,1.0,1,1.0,,4.0586,429,35,1,10,10,10,10,0.0,0.0,0.555556,1,0,0,1,C
G008,Softphone Rufnummernanzeige steuern (CLIR),llama3:8b,hybrid,0.5,0.2044,0.1429,7,0.0,,3.9756,326,28,1,10,10,10,10,0.0,0.0,0.511111,1,1,0,1,OK
G009,Softphone Rufnummer fuer CLIR deaktivieren,llama3:8b,hybrid,0.6667,0.6173,1.0,1,0.6667,,4.0476,394,32,1,10,10,10,10,0.0,0.0,0.688889,1,1,0,1,OK
G010,Softphone Rufnummernanzeige fuer Kontakte anpassen,llama3:8b,hybrid,1.0,0.8711,1.0,1,0.4,,3.9638,394,30,1,10,10,10,10,0.0,0.0,0.777778,0,0,0,2,C
G011,Softphone Konferenz planen,llama3:8b,hybrid,1.0,0.3869,0.2,5,0.8571,,3.9635,394,35,1,10,10,10,10,0.0,0.0,0.733333,1,0,0,2,C
G012,HP Drucker Papierstau beheben,llama3:8b,hybrid,1.0,1.0,1.0,1,1.0,,4.0102,415,30,1,10,10,10,10,0.0,0.0,0.911111,1,0,0,2,C
G013,HP Drucker Duplexmodul verwenden,llama3:8b,hybrid,0.6667,0.5307,0.5,2,0.6667,,3.9453,372,34,1,10,10,7,7,0.0,0.0,0.733333,0,0,1,3,C
G014,HP Drucker Patronen reinigen,llama3:8b,hybrid,1.0,0.8278,1.0,1,0.0,,4.0022,370,28,1,10,10,9,9,0.0,0.0,0.733333,0,0,0,2,C
G015,Abwesenheitsagent in Clerk anlegen,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,4.2197,570,30,1,10,10,7,7,0.0,0.0,0.866667,1,0,0,2,C
G016,Outlook Ordner fuer Stellvertreter freigeben,llama3:8b,hybrid,1.0,1.0,1.0,1,0.0,,4.178,588,38,1,10,10,10,10,0.0,0.0,0.911111,1,0,0,1,C
G017,Raeume oder Ressourcen buchen,llama3:8b,hybrid,1.0,1.0,1.0,1,0.0,,3.963,393,33,1,10,10,9,9,0.0,0.0,0.911111,1,1,0,1,OK
G018,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,llama3:8b,hybrid,1.0,0.6309,0.5,2,0.6667,,4.1894,570,28,1,10,10,10,10,0.0,0.0,0.688889,1,0,0,2,C
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,llama3:8b,hybrid,1.0,0.5,0.3333,3,0.4,,4.0188,436,35,1,10,10,10,10,0.0,0.0,0.866667,1,0,0,1,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.0,,3.9302,458,35,1,10,10,4,4,0.0,0.0,0.466667,1,0,0,2,C
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,llama3:8b,hybrid,1.0,0.5,0.3333,3,0.8571,,3.924,296,31,1,10,10,8,8,0.0,0.0,0.822222,1,0,1,3,C
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,4.3911,766,33,1,10,10,9,9,0.0,0.0,0.911111,1,0,0,2,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,,4.3938,819,36,1,10,10,5,5,0.0,0.0,0.511111,0,0,0,2,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,,4.3871,769,29,1,10,10,9,9,0.0,0.0,0.644444,1,0,0,1,B
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,,4.083,466,36,1,10,10,7,7,0.0,0.0,0.688889,1,0,0,2,B
G026,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,llama3:8b,hybrid,0.5,0.3869,0.5,2,0.4,,4.1376,562,24,1,10,10,8,8,0.0,0.0,0.644444,0,0,0,2,C
G027,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,llama3:8b,hybrid,0.5,0.3869,0.5,2,0.4,,4.2403,579,30,0,10,10,9,9,0.0,0.0,0.733333,1,0,0,1,A
G028,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,,4.291,663,28,1,10,10,9,9,0.0,0.0,0.733333,1,0,0,1,B
G029,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.9932,437,34,1,10,10,3,3,0.0,0.0,0.6,1,0,1,3,C
G030,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:8b,hybrid,0.3333,0.2021,0.25,4,0.8571,,4.4295,833,35,1,10,10,8,8,0.0,0.0,0.422222,1,0,0,2,C
G031,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:8b,hybrid,0.0,0.0,0.0,,0.8571,,4.0386,467,34,1,10,10,9,9,0.0,0.0,0.733333,1,0,1,3,B
G032,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:8b,hybrid,0.3333,0.148,0.125,8,0.6667,,3.9625,394,31,1,10,10,10,10,0.0,0.0,0.333333,1,0,0,2,C
G033,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:8b,hybrid,0.0,0.0,0.0,12,0.8571,,4.0181,425,35,1,10,10,10,10,0.0,0.0,0.866667,1,0,0,2,C
G034,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:8b,hybrid,1.0,0.9325,1.0,1,0.6667,,4.0191,472,30,1,10,10,6,6,0.0,0.0,0.6,1,0,0,1,C
G035,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8,,4.1135,410,30,1,10,10,8,8,0.0,0.0,0.333333,0,0,1,3,C
G036,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:8b,hybrid,0.6667,0.3228,0.2,5,0.0,,4.0425,403,25,1,10,10,10,10,0.0,0.0,0.422222,1,1,0,1,OK
G037,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,,4.0111,371,31,1,10,10,10,10,0.0,0.0,0.911111,1,1,0,1,OK
G038,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:8b,hybrid,1.0,0.9218,1.0,1,0.6667,,4.0016,394,31,1,10,10,10,10,0.0,0.0,0.822222,1,0,0,2,C
G039,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:8b,hybrid,0.0,0.0,0.0,,0.6667,,4.0742,491,31,1,10,10,8,8,0.0,0.0,0.955556,1,0,0,2,B
G040,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.4,,4.0779,494,35,1,10,10,2,2,0.0,0.0,0.2,1,0,0,1,C
G041,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:8b,hybrid,0.0,0.0,0.0,25,0.6667,,4.0842,409,27,1,10,10,0,0,0.0,0.0,0.555556,1,0,0,2,C
