question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G001_01,Softphone Kennwort aendern,llama3:8b,hybrid,1.0,1.0,1.0,1,0.5714,,9.6121,1231,30,1,20,20,2,2,0.267012,0.013338,0.189474,1,0,0,2,C
G002_01,Softphone Anmeldedaten speichern aktivieren,llama3:8b,hybrid,1.0,1.0,1.0,1,1.0,,3.9544,458,31,1,20,20,4,4,0.274957,0.012282,0.452632,1,0,0,2,C
G003_01,Softphone Erstanmeldung mit DLS PIN,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.9546,413,38,1,20,20,2,2,0.204455,-0.001193,0.410526,1,0,0,2,C
G004_01,Softphone vollstaendig beenden,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.9945,416,34,1,20,20,4,4,0.214675,-0.025559,0.705263,1,0,0,2,C
G005_01,Softphone Fusion Leiste Funktionen,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.9244,366,32,1,20,20,6,6,0.182569,-0.037544,0.526316,1,0,0,2,C
G006_01,Softphone praefiertes Endgeraet wechseln,llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,,3.915,413,31,1,20,20,10,10,0.284691,0.007836,0.526316,0,0,1,2,C
G007_01,Softphone One Number Service konfigurieren,llama3:8b,hybrid,0.8,0.8688,1.0,1,1.0,,4.9144,1404,36,1,20,20,6,6,0.274542,0.00854,0.463158,1,0,1,4,C
G008_01,Softphone Rufnummernanzeige steuern (CLIR),llama3:8b,hybrid,1.0,1.0,1.0,1,0.4,,3.9542,411,31,1,20,20,3,3,0.370121,0.000156,0.063158,1,0,0,1,C
G009_01,Softphone Rufnummer fuer CLIR deaktivieren,llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,,4.0074,461,37,1,20,20,8,8,0.266676,-0.00837,0.4,1,0,1,2,C
G010_01,Softphone Rufnummernanzeige fuer Kontakte anpassen,llama3:8b,hybrid,1.0,0.9675,1.0,1,0.4,,3.9886,405,32,1,20,20,11,11,0.328789,-0.03461,0.715789,1,1,0,1,OK
