question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G001,Softphone Kennwort aendern,llama3:70b,hybrid,1.0,1.0,1.0,1,0.75,,77.6725,409,28,1,10,10,10,10,0.0,0.0,0.644444,1,0,0,2,C
G002,Softphone Anmeldedaten speichern aktivieren,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,45.5534,378,31,1,10,10,10,10,0.0,0.0,0.422222,1,0,0,2,C
G003,Softphone Erstanmeldung mit DLS PIN,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,45.5501,409,30,1,10,10,9,9,0.0,0.0,0.733333,1,1,0,2,OK
G004,Softphone vollstaendig beenden,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,45.0548,341,34,1,10,10,10,10,0.0,0.0,0.555556,1,0,0,2,C
G005,Softphone Fusion Leiste Funktionen,llama3:70b,hybrid,0.0,0.0,0.0,17,1.0,,45.6945,438,35,1,10,10,10,10,0.0,0.0,0.644444,1,0,1,3,C
G006,Softphone praefiertes Endgeraet wechseln,llama3:70b,hybrid,0.0,0.0,0.0,30,1.0,,45.8436,409,25,1,10,10,10,10,0.0,0.0,0.733333,1,0,0,3,C
G007,Softphone One Number Service konfigurieren,llama3:70b,hybrid,1.0,0.5,0.3333,3,1.0,,45.8037,429,31,1,10,10,10,10,0.0,0.0,0.555556,1,0,0,2,C
G008,Softphone Rufnummernanzeige steuern (CLIR),llama3:70b,hybrid,0.0,0.0,0.0,12,0.0,,45.0642,334,29,1,10,10,10,10,0.0,0.0,0.511111,1,0,1,3,C
G009,Softphone Rufnummer fuer CLIR deaktivieren,llama3:70b,hybrid,0.5,0.3869,0.5,2,0.0,,45.7622,411,37,1,10,10,10,10,0.0,0.0,0.688889,1,0,0,2,C
G010,Softphone Rufnummernanzeige fuer Kontakte anpassen,llama3:70b,hybrid,0.5,0.1772,0.1,10,0.0,,45.5826,396,31,1,10,10,10,10,0.0,0.0,0.777778,1,0,0,2,C
G011,Softphone Konferenz planen,llama3:70b,hybrid,1.0,0.3562,0.1667,6,0.6667,,45.4997,394,32,1,10,10,10,10,0.0,0.0,0.733333,1,0,0,2,C
G012,HP Drucker Papierstau beheben,llama3:70b,hybrid,0.5,0.6131,1.0,1,0.8571,,46.172,415,25,1,10,10,10,10,0.0,0.0,0.911111,1,0,0,2,C
G013,HP Drucker Duplexmodul verwenden,llama3:70b,hybrid,0.0,0.0,0.0,58,1.0,,45.1528,372,31,1,10,10,7,7,0.0,0.0,0.733333,1,0,1,4,C
G014,HP Drucker Patronen reinigen,llama3:70b,hybrid,0.5,0.2044,0.1429,7,0.6667,,45.3523,370,28,1,10,10,9,9,0.0,0.0,0.733333,1,0,0,2,C
G015,Abwesenheitsagent in Clerk anlegen,llama3:70b,hybrid,1.0,0.8503,1.0,1,0.8571,,49.6613,711,28,1,10,10,7,7,0.0,0.0,0.866667,0,0,0,3,C
G016,Outlook Ordner fuer Stellvertreter freigeben,llama3:70b,hybrid,1.0,0.9197,1.0,1,0.8571,,48.0933,588,29,1,10,10,10,10,0.0,0.0,0.911111,1,0,0,2,C
G017,Raeume oder Ressourcen buchen,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,46.4799,475,28,1,10,10,9,9,0.0,0.0,0.911111,1,0,0,2,C
G018,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,llama3:70b,hybrid,1.0,0.6309,0.5,2,1.0,,48.2476,564,28,1,10,10,10,10,0.0,0.0,0.688889,1,0,0,2,C
G019,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,llama3:70b,hybrid,1.0,0.5,0.3333,3,0.4,,46.2281,436,29,1,10,10,10,10,0.0,0.0,0.866667,1,0,0,1,C
G020,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.2121,536,34,1,10,10,4,4,0.0,0.0,0.466667,1,0,0,2,C
G021,Welche Forms-Regeln gelten laut Spielregeln M365?,llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,44.4514,311,27,1,10,10,8,8,0.0,0.0,0.822222,1,0,0,2,C
G022,Wie legt man Postfachregeln laut Anleitung in Outlook Online an?,llama3:70b,hybrid,1.0,0.6309,0.5,2,0.8571,,48.3779,638,32,1,10,10,9,9,0.0,0.0,0.911111,1,0,0,2,C
G023,Wie aktiviert man Senden-von in Outlook laut Anleitung?,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,48.3138,613,35,1,10,10,5,5,0.0,0.0,0.511111,1,0,1,3,C
G024,Wie erteilt man Outlook-Zugriff fuer Stellvertreter laut Guidance?,llama3:70b,hybrid,0.5,0.1934,0.125,8,0.0,,48.1527,601,29,1,10,10,9,9,0.0,0.0,0.644444,1,1,0,1,OK
G025,Wie erstellt man Screenshots mit Greenshot laut Anleitung?,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,49.3962,686,35,1,10,10,7,7,0.0,0.0,0.688889,1,0,0,2,C
