question_id,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,error_bucket
G001_01,Softphone Kennwort aendern,llama3:8b,hybrid,1.0,1.0,1.0,1,0.75,,9.3726,341,32,1,5,5,5,5,0.0,0.0,1.0,1,0,0,2,C
G002_01,Softphone Anmeldedaten speichern aktivieren,llama3:8b,hybrid,1.0,1.0,1.0,1,1.0,,3.9597,372,31,1,5,5,5,5,0.0,0.0,0.6,1,0,0,2,C
G003_01,Softphone Erstanmeldung mit DLS PIN,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.9786,412,38,1,5,5,4,4,0.0,0.0,0.6,1,0,0,2,C
G004_01,Softphone vollstaendig beenden,llama3:8b,hybrid,0.6667,0.7654,1.0,1,0.8571,,3.8693,333,34,1,5,5,5,5,0.0,0.0,0.8,1,0,0,2,C
G005_01,Softphone Fusion Leiste Funktionen,llama3:8b,hybrid,1.0,0.9469,1.0,1,0.6667,,3.939,438,35,1,5,5,5,5,0.0,0.0,0.4,1,0,0,1,C
G006_01,Softphone praefiertes Endgeraet wechseln,llama3:8b,hybrid,0.6667,0.7039,1.0,1,1.0,,3.9687,374,31,1,5,5,5,5,0.0,0.0,0.8,1,0,1,2,C
G007_01,Softphone One Number Service konfigurieren,llama3:8b,hybrid,0.6,0.7227,1.0,1,1.0,,3.9729,429,34,1,5,5,5,5,0.0,0.0,0.0,1,0,0,1,C
G008_01,Softphone Rufnummernanzeige steuern (CLIR),llama3:8b,hybrid,0.0,0.0,0.0,7,0.6667,,3.943,326,36,1,5,5,5,5,0.0,0.0,0.4,1,0,0,2,C
G009_01,Softphone Rufnummer fuer CLIR deaktivieren,llama3:8b,hybrid,0.3333,0.4693,1.0,1,0.6667,,3.9641,394,37,1,5,5,5,5,0.0,0.0,0.4,1,0,0,2,C
G010_01,Softphone Rufnummernanzeige fuer Kontakte anpassen,llama3:8b,hybrid,0.6667,0.7039,1.0,1,0.4,,3.973,394,30,1,5,5,5,5,0.0,0.0,0.6,0,0,0,2,C
G011_01,Softphone Konferenz planen,llama3:8b,hybrid,1.0,0.3869,0.2,5,0.6667,,3.8637,355,32,1,5,5,5,5,0.0,0.0,1.0,1,0,0,2,C
G012_01,HP Drucker Papierstau beheben,llama3:8b,hybrid,1.0,1.0,1.0,1,1.0,,3.9368,365,28,1,5,5,5,5,0.0,0.0,1.0,1,0,0,2,C
G013_01,HP Drucker Duplexmodul verwenden,llama3:8b,hybrid,0.6667,0.5307,0.5,2,0.6667,,3.9221,372,34,1,5,5,4,4,0.0,0.0,0.6,0,0,1,3,C
G014_01,HP Drucker Patronen reinigen,llama3:8b,hybrid,0.6667,0.6714,1.0,1,0.6667,,3.9055,346,29,1,5,5,4,4,0.0,0.0,1.0,0,0,0,2,C
G015_01,Abwesenheitsagent in Clerk anlegen,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.9517,393,32,1,5,5,5,5,0.0,0.0,1.0,1,0,0,2,C
G016_01,Outlook Ordner fuer Stellvertreter freigeben,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.8527,276,34,1,5,5,5,5,0.0,0.0,1.0,1,0,0,2,C
G017_01,Raeume oder Ressourcen buchen,llama3:8b,hybrid,1.0,1.0,1.0,1,0.6667,,3.9146,364,35,1,5,5,5,5,0.0,0.0,0.8,1,0,0,2,C
G018_01,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,llama3:8b,hybrid,1.0,0.6309,0.5,2,0.6667,,4.1026,570,28,1,5,5,5,5,0.0,0.0,0.6,1,0,0,2,C
G019_01,Welche Aufgaben uebernimmt das Atruvia Secure Webgateway laut Funktionsbeschreibung?,llama3:8b,hybrid,1.0,0.5,0.3333,3,0.4,,4.048,436,34,1,5,5,5,5,0.0,0.0,0.8,1,0,0,1,C
G020_01,Welche Ports empfiehlt die LDAP-Anleitung fuer StartTLS und LDAPS?,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.9812,395,32,0,5,5,3,3,0.0,0.0,0.4,1,0,1,3,A
G021_01,Welche Forms-Regeln gelten laut Spielregeln M365?,llama3:8b,hybrid,1.0,0.5,0.3333,3,0.8571,,3.9053,385,31,1,5,5,4,4,0.0,0.0,1.0,1,0,1,3,C
