question_id,sample_index,run_label,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,embedding_model,chunk_strategy,chunk_size_tokens,chunk_overlap_tokens,reranker_enabled,index_base,error_bucket
G001_01,0,,Softphone Kennwort aendern,llama3:8b,hybrid,1.0,1.0,1.0,1,0.75,,8.4694,377,33,1,5,5,5,5,0.0,0.0,1.0,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G002_01,1,,Softphone Anmeldedaten speichern aktivieren,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.9339,404,32,1,5,5,5,5,0.0,0.0,1.0,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G003_01,2,,Softphone Erstanmeldung mit DLS PIN,llama3:8b,hybrid,1.0,1.0,1.0,1,0.8571,,3.9709,420,38,1,5,5,5,5,0.0,0.0,1.0,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G004_01,3,,Softphone vollstaendig beenden,llama3:8b,hybrid,0.6667,0.7654,1.0,1,0.8571,,3.9266,335,34,0,5,5,5,5,0.0,0.0,1.0,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
G005_01,4,,Softphone Fusion Leiste Funktionen,llama3:8b,hybrid,0.6667,0.5307,0.5,2,0.8571,,3.8736,341,33,0,5,5,5,5,0.0,0.0,1.0,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
G006_01,5,,Softphone praefiertes Endgeraet wechseln,llama3:8b,hybrid,0.6667,0.5307,0.5,2,0.8571,,3.9247,357,32,0,5,5,5,5,0.0,0.0,0.8,0,0,1,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
G007_01,6,,Softphone One Number Service konfigurieren,llama3:8b,hybrid,0.8,0.8539,1.0,1,0.4,,3.9493,375,36,1,5,5,5,5,0.0,0.0,0.4,1,0,0,1,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,C
G008_01,7,,Softphone Rufnummernanzeige steuern (CLIR),llama3:8b,hybrid,0.0,0.0,0.0,8,0.6667,,3.8897,328,31,0,5,5,5,5,0.0,0.0,0.8,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
G009_01,8,,Softphone Rufnummer fuer CLIR deaktivieren,llama3:8b,hybrid,0.3333,0.4693,1.0,1,0.6667,,4.0464,420,36,0,5,5,5,5,0.0,0.0,0.6,1,0,0,1,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
G010_01,9,,Softphone Rufnummernanzeige fuer Kontakte anpassen,llama3:8b,hybrid,1.0,0.6797,0.5,2,0.6667,,3.9466,380,32,0,5,5,5,5,0.0,0.0,0.8,1,0,0,2,intfloat/e5-base-v2,default,320,50,0,app\chatbot\data\faiss_index\index_e5_std,A
